Model;Prompt;Repetition;Success;Feedback_Round_0;Feedback_Round_1;Feedback_Round_2;Feedback_Round_3;Feedback_Round_4;Feedback_Round_5;String Handling;List or Array Operation;Mathematical Calculation;Logical Condition;ABAP Database Operation
gpt-oss_20b;87;6;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;;True;
gpt-oss_20b;87;7;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;;True;
gpt-oss_20b;87;8;True;syntax check failed;unit test failed;unit tests were successful;;;;;True;;True;
gpt-oss_20b;87;9;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;;True;
gpt-oss_20b;88;0;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;;True;True;True;
gpt-oss_20b;88;1;False;syntax check failed;syntax check failed;;;;;;True;True;True;
gpt-oss_20b;88;2;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;True;True;
gpt-oss_20b;88;3;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;;True;True;True;
gpt-oss_20b;88;4;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;True;True;
gpt-oss_20b;88;5;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;True;True;
gpt-oss_20b;88;6;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;True;
gpt-oss_20b;88;7;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;True;True;
gpt-oss_20b;88;8;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;True;
gpt-oss_20b;88;9;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;True;
gpt-oss_20b;89;0;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;unit test failed;;True;;;;
gpt-oss_20b;89;1;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;;
gpt-oss_20b;89;2;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;;
gpt-oss_20b;89;3;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;;;;
gpt-oss_20b;89;4;False;syntax check failed;syntax check failed;syntax check failed;;;;True;;;;
gpt-oss_20b;89;5;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;;;;
gpt-oss_20b;89;6;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;;;;
gpt-oss_20b;89;7;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;;;;
gpt-oss_20b;89;8;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;;;;
gpt-oss_20b;89;9;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;;
gpt-oss_20b;9;0;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;True;True;
gpt-oss_20b;9;1;False;syntax check failed;syntax check failed;syntax check failed;;;;;True;True;True;
gpt-oss_20b;9;2;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;True;
gpt-oss_20b;9;3;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;True;
gpt-oss_20b;9;4;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;True;
gpt-oss_20b;9;5;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;True;True;
gpt-oss_20b;9;6;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;;True;True;True;
gpt-oss_20b;9;7;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;True;True;
gpt-oss_20b;9;8;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;True;True;
gpt-oss_20b;9;9;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;True;True;
gpt-oss_20b;90;0;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;;;
gpt-oss_20b;90;1;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;;;
gpt-oss_20b;90;2;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;;;
gpt-oss_20b;90;3;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;;;
gpt-oss_20b;90;4;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;;;
gpt-oss_20b;90;5;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;;True;;;
gpt-oss_20b;90;6;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;;;
gpt-oss_20b;90;7;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;;;
gpt-oss_20b;90;8;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;;;
gpt-oss_20b;90;9;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;;True;;;
gpt-oss_20b;91;0;False;syntax check failed;syntax check failed;syntax check failed;unit test failed;syntax check failed;;True;;;True;
gpt-oss_20b;91;1;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;unit test failed;syntax check failed;True;;;True;
gpt-oss_20b;91;2;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
gpt-oss_20b;91;3;False;syntax check failed;syntax check failed;unit test failed;syntax check failed;unit test failed;;True;;;True;
gpt-oss_20b;91;4;True;syntax check failed;syntax check failed;syntax check failed;unit tests were successful;;;True;;;True;
gpt-oss_20b;91;5;False;syntax check failed;syntax check failed;;;;;True;;;True;
gpt-oss_20b;91;6;False;syntax check failed;unit test failed;unit test failed;unit test failed;unit test failed;syntax check failed;True;;;True;
gpt-oss_20b;91;7;True;syntax check failed;syntax check failed;unit test failed;syntax check failed;unit test failed;unit tests were successful;True;;;True;
gpt-oss_20b;91;8;False;syntax check failed;syntax check failed;unit test failed;syntax check failed;unit test failed;syntax check failed;True;;;True;
gpt-oss_20b;91;9;False;unit test failed;syntax check failed;syntax check failed;syntax check failed;unit test failed;;True;;;True;
gpt-oss_20b;92;0;False;unit test failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;;True;True;
gpt-oss_20b;92;1;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;;True;True;
gpt-oss_20b;92;2;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;unit test failed;;;;True;True;
gpt-oss_20b;92;3;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;True;
gpt-oss_20b;92;4;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;True;
gpt-oss_20b;92;5;True;unit tests were successful;;;;;;;;True;True;
gpt-oss_20b;92;6;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;True;
gpt-oss_20b;92;7;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;;True;True;
gpt-oss_20b;92;8;True;syntax check failed;unit tests were successful;;;;;;;True;True;
gpt-oss_20b;92;9;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;True;
gpt-oss_20b;93;0;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
gpt-oss_20b;93;1;False;unit test failed;unit test failed;syntax check failed;syntax check failed;syntax check failed;unit test failed;True;;;True;
gpt-oss_20b;93;2;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
gpt-oss_20b;93;3;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;unit test failed;syntax check failed;True;;;True;
gpt-oss_20b;93;4;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
gpt-oss_20b;93;5;False;syntax check failed;unit test failed;unit test failed;unit test failed;unit test failed;;True;;;True;
gpt-oss_20b;93;6;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
gpt-oss_20b;93;7;False;unit test failed;unit test failed;unit test failed;unit test failed;unit test failed;;True;;;True;
gpt-oss_20b;93;8;False;syntax check failed;syntax check failed;unit test failed;unit test failed;unit test failed;unit test failed;True;;;True;
gpt-oss_20b;93;9;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;;;True;
gpt-oss_20b;94;0;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;;
gpt-oss_20b;94;1;False;syntax check failed;syntax check failed;syntax check failed;;;;;True;True;;
gpt-oss_20b;94;2;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;;
gpt-oss_20b;94;3;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;True;;
gpt-oss_20b;94;4;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;;True;True;;
gpt-oss_20b;94;5;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;;True;True;;
gpt-oss_20b;94;6;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;True;;
gpt-oss_20b;94;7;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;True;;
gpt-oss_20b;94;8;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;True;;
gpt-oss_20b;94;9;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;True;;
gpt-oss_20b;95;0;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;;;True;
gpt-oss_20b;95;1;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
gpt-oss_20b;95;2;False;syntax check failed;unit test failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;True;;;True;
gpt-oss_20b;95;3;True;syntax check failed;syntax check failed;unit tests were successful;;;;True;;;True;
gpt-oss_20b;95;4;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;;;True;
gpt-oss_20b;95;5;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;;True;;;True;
gpt-oss_20b;95;6;False;;;;;;;True;;;True;
gpt-oss_20b;95;7;False;syntax check failed;syntax check failed;;;;;True;;;True;
gpt-oss_20b;95;8;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;;;True;
gpt-oss_20b;95;9;False;syntax check failed;syntax check failed;syntax check failed;syntax check failed;syntax check failed;;True;;;True;
gpt-oss_20b;96;0;True;syntax check failed;syntax check failed;syntax check failed;unit test failed;unit tests were successful;;;True;True;True;
gpt-oss_20b;96;1;True;syntax check failed;syntax check failed;unit tests were successful;;;;;True;True;True;
gpt-oss_20b;96;2;True;syntax check failed;syntax check failed;syntax check failed;syntax check failed;unit test failed;unit tests were successful;;True;True;True;
gpt-oss_20b;96;3;False;unit test failed;unit test failed;;;;;;True;True;True;
gpt-oss_20b;96;4;True;syntax check failed;syntax check failed;unit test failed;unit tests were successful;;;;True;True;True;
